0.49137,-0.37182,-0.31848,0.0033688,-0.37182,0.31936,0.31865,-0.044987,-0.31848,0.31865,0.405,-0.13483,0.0033688,-0.044987,-0.13483,-0.057365
1.091,-0.15735,-0.67907,-0.679,-0.15735,-0.20418,-0.24348,-0.25366,-0.67907,-0.24348,0.066366,0.055224,-0.679,-0.25366,0.055224,0.052898
0.12201,0.065605,-0.037531,-0.16684,0.065605,-0.043278,-0.034586,-0.1563,-0.037531,-0.034586,0.25452,-0.32922,-0.16684,-0.1563,-0.32922,0.2262
0.6459,0.31637,-0.95259,-0.89199,0.31637,0.27364,-0.8969,-0.86805,-0.95259,-0.8969,-0.075188,-0.046249,-0.89199,-0.86805,-0.046249,0.06365
1.1189,-0.19544,-0.69847,-0.69563,-0.19544,-0.10952,-0.17779,-0.17602,-0.69847,-0.17779,0.031269,0.021162,-0.69563,-0.17602,0.021162,0.04729
0.27104,-0.074437,0.2658,-0.023611,-0.074437,0.027403,-0.070492,0.13247,0.2658,-0.070492,0.25601,-0.014358,-0.023611,0.13247,-0.014358,0.052122
1.2967,-0.62576,-0.68311,-0.67359,-0.62576,-0.065082,-0.01071,0.0037664,-0.68311,-0.01071,0.059388,0.066032,-0.67359,0.0037664,0.066032,0.083256
0.94713,0.62123,0.77742,-0.23134,0.62123,0.26903,0.4746,-0.38748,0.77742,0.4746,0.55959,-0.38748,-0.23134,-0.38748,-0.38748,0.19185
1.3865,-0.34994,-0.62915,-0.62683,-0.34994,-0.14608,-0.11251,-0.12777,-0.62915,-0.11251,0.017603,0.016541,-0.62683,-0.12777,0.016541,0.034678
0.62681,-0.019691,0.00011596,-0.19074,-0.019691,0.46056,-0.33098,-0.011285,0.00011596,-0.33098,0.27304,-0.025748,-0.19074,-0.011285,-0.025748,0.11129
0.77034,-0.022761,-0.58251,-0.60892,-0.022761,-0.13701,-0.25261,-0.2741,-0.58251,-0.25261,0.11952,0.048401,-0.60892,-0.2741,0.048401,0.033792
0.29942,-0.49514,0.57992,0.14161,-0.49514,0.51768,-0.87494,-0.24217,0.57992,-0.87494,1.2814,0.13796,0.14161,-0.24217,0.13796,0.036916
0.5319,-0.65703,0.85998,-0.33263,-0.65703,0.31828,-0.67736,0.17425,0.85998,-0.67736,1.2854,-0.3879,-0.33263,0.17425,-0.3879,0.094367
1.0627,-0.84458,-0.96966,-0.96966,-0.84458,-0.11108,-0.012815,-0.012815,-0.96966,-0.012815,0.1282,0.1282,-0.96966,-0.012815,0.1282,0.1282
0.57488,-0.2195,-0.91853,-0.95721,-0.2195,-0.37069,-0.53054,-0.57128,-0.91853,-0.53054,0.30229,0.31877,-0.95721,-0.57128,0.31877,0.38563
1.1146,0.016849,-0.71721,-0.74067,0.016849,-0.024457,-0.28029,-0.29489,-0.71721,-0.28029,0.015811,-0.0098078,-0.74067,-0.29489,-0.0098078,-0.012069
1.0297,-0.84889,-0.91123,-0.91123,-0.84889,-0.011346,0.034402,0.034402,-0.91123,0.034402,0.084331,0.084331,-0.91123,0.034402,0.084331,0.084331
0.023814,-0.0091795,-0.01395,0.0071562,-0.0091795,0.040022,-0.012886,-0.015364,-0.01395,-0.012886,0.0273,-0.002976,0.0071562,-0.015364,-0.002976,0.010014
0.24205,-0.030736,-1.0261,-1.0005,-0.030736,-0.12207,-0.69144,-0.66314,-1.0261,-0.69144,0.073578,0.0075138,-1.0005,-0.66314,0.0075138,0.15427
0.95933,0.95933,0.95933,-0.72446,0.95933,0.95933,0.95933,-0.72446,0.95933,0.95933,0.95933,-0.72446,-0.72446,-0.72446,-0.72446,0.4306
0.95933,0.95933,0.95933,-0.72446,0.95933,0.95933,0.95933,-0.72446,0.95933,0.95933,0.95933,-0.72446,-0.72446,-0.72446,-0.72446,0.4306
-0.0077526,-0.0077526,-0.058533,0.06251,-0.0077526,0.90418,-0.32295,-0.23403,-0.058533,-0.32295,0.14953,0.066188,0.06251,-0.23403,0.066188,0.067238
1.3394,-0.78598,-1.1061,-1.1061,-0.78598,-0.19664,-0.068189,-0.068189,-1.1061,-0.068189,0.17493,0.17493,-1.1061,-0.068189,0.17493,0.17493
0.18596,-0.087379,0.22723,-0.24857,-0.087379,0.197,0.011229,-0.29624,0.22723,0.011229,0.25702,-0.26428,-0.24857,-0.29624,-0.26428,0.29738
1.0297,-0.84889,-0.91123,-0.91123,-0.84889,-0.011346,0.034402,0.034402,-0.91123,0.034402,0.084331,0.084331,-0.91123,0.034402,0.084331,0.084331
-0.024526,-0.024526,-0.024526,-0.024526,-0.024526,0.57489,0.25147,-0.24214,-0.024526,0.25147,0.10047,-0.10645,-0.024526,-0.24214,-0.10645,0.082954
1.0712,-0.38056,-0.68453,-0.6671,-0.38056,-0.010556,-0.022719,-0.016454,-0.68453,-0.022719,0.06453,0.052371,-0.6671,-0.016454,0.052371,0.072143
0.64177,0.26555,0.18106,-0.78591,0.26555,0.47215,0.37077,-0.31134,0.18106,0.37077,0.313,-0.14288,-0.78591,-0.31134,-0.14288,0.45073
0.25579,-0.07891,0.19367,-0.36315,-0.07891,0.43544,0.18819,-0.26506,0.19367,0.18819,0.12956,-0.36513,-0.36315,-0.26506,-0.36513,0.25441
1.3394,-0.78598,-1.1061,-1.1061,-0.78598,-0.19664,-0.068189,-0.068189,-1.1061,-0.068189,0.17493,0.17493,-1.1061,-0.068189,0.17493,0.17493
0.55094,-0.2009,0.71819,-0.17384,-0.2009,-0.24497,-0.23986,-0.029488,0.71819,-0.23986,0.77046,-0.31771,-0.17384,-0.029488,-0.31771,0.27484
1.2647,-0.22655,-0.67803,-0.67303,-0.22655,-0.16162,-0.19561,-0.19678,-0.67803,-0.19561,0.032737,0.025135,-0.67303,-0.19678,0.025135,0.055909
1.385,-0.40446,-0.55892,-0.61852,-0.40446,-0.024212,-0.026974,-0.071796,-0.55892,-0.026974,0.10845,0.020138,-0.61852,-0.071796,0.020138,-0.04147
0.025933,-0.0085751,0.033666,-0.014269,-0.0085751,0.011914,-0.013099,0.0038424,0.033666,-0.013099,0.053752,-0.024102,-0.014269,0.0038424,-0.024102,0.026938
0.95702,-0.36865,-0.70535,-0.66783,-0.36865,-0.17821,-0.14517,-0.11959,-0.70535,-0.14517,0.1199,0.13035,-0.66783,-0.11959,0.13035,0.14529
0.95064,-0.46924,0.38838,-0.57766,-0.46924,0.14004,-0.27277,-0.019453,0.38838,-0.27277,0.16885,-0.4111,-0.57766,-0.019453,-0.4111,0.27935
-0.059615,0.011878,-0.31152,-0.95895,0.011878,0.26291,-0.29822,-1.0108,-0.31152,-0.29822,-0.43226,-0.82391,-0.95895,-1.0108,-0.82391,-0.0086053
0.4769,-0.61428,-0.76026,-0.73068,-0.61428,-0.083729,-0.067382,-0.042913,-0.76026,-0.067382,0.073216,0.087502,-0.73068,-0.042913,0.087502,0.12016
0.3586,0.0094484,-0.034377,-0.24674,0.0094484,-0.0045926,0.021419,0.036001,-0.034377,0.021419,-0.092041,-0.10142,-0.24674,0.036001,-0.10142,0.2182
1.276,-0.37048,-0.57966,-0.58805,-0.37048,-0.12909,-0.099645,-0.11441,-0.57966,-0.099645,0.10118,0.055898,-0.58805,-0.11441,0.055898,0.047726
0.43702,0.37992,0.29377,-0.45654,0.37992,0.32534,0.27938,-0.39146,0.29377,0.27938,0.13404,-0.24887,-0.45654,-0.39146,-0.24887,0.11619
0.95933,0.95933,0.95933,-0.72446,0.95933,0.95933,0.95933,-0.72446,0.95933,0.95933,0.95933,-0.72446,-0.72446,-0.72446,-0.72446,0.4306
0.36551,0.016965,0.28175,-0.42937,0.016965,-0.07924,-0.046905,-0.07924,0.28175,-0.046905,0.21779,-0.28245,-0.42937,-0.07924,-0.28245,0.24736
0.99783,-0.58822,-0.72876,-0.74871,-0.58822,-0.086648,-0.022223,-0.045634,-0.72876,-0.022223,0.10185,0.073802,-0.74871,-0.045634,0.073802,0.056385
1.0627,-0.84458,-0.96966,-0.96966,-0.84458,-0.11108,-0.012815,-0.012815,-0.96966,-0.012815,0.1282,0.1282,-0.96966,-0.012815,0.1282,0.1282
0.70607,0.07622,-0.61585,-0.64836,0.07622,-0.10819,-0.45225,-0.46257,-0.61585,-0.45225,0.0049685,0.01125,-0.64836,-0.46257,0.01125,0.083737
-0.60751,-0.65369,-0.70675,-0.71836,-0.65369,-0.57982,-0.5863,-0.70526,-0.70675,-0.5863,-0.62385,-0.78007,-0.71836,-0.70526,-0.78007,-0.73592
0.43702,0.37992,0.29377,-0.45654,0.37992,0.32534,0.27938,-0.39146,0.29377,0.27938,0.13404,-0.24887,-0.45654,-0.39146,-0.24887,0.11619
1.3394,-0.78598,-1.1061,-1.1061,-0.78598,-0.19664,-0.068189,-0.068189,-1.1061,-0.068189,0.17493,0.17493,-1.1061,-0.068189,0.17493,0.17493
1.3394,-0.78598,-1.1061,-1.1061,-0.78598,-0.19664,-0.068189,-0.068189,-1.1061,-0.068189,0.17493,0.17493,-1.1061,-0.068189,0.17493,0.17493
0.69107,0.60965,0.66397,-0.24513,0.60965,0.68104,0.69613,-0.47434,0.66397,0.69613,0.68711,-0.40597,-0.24513,-0.47434,-0.40597,0.16593
0.3685,0.20517,0.46735,-0.33735,0.20517,0.23546,0.28642,-0.24576,0.46735,0.28642,0.86075,-0.5768,-0.33735,-0.24576,-0.5768,0.17496
1.0755,-0.40885,-0.55463,-0.57262,-0.40885,-0.2573,-0.13195,-0.14206,-0.55463,-0.13195,0.13419,0.074408,-0.57262,-0.14206,0.074408,0.072052
0.22166,0.2269,0.21951,-0.0049849,0.2269,0.21991,0.2262,0.14897,0.21951,0.2262,0.23116,0.038722,-0.0049849,0.14897,0.038722,-0.24847
0.12659,-0.016686,-0.0052581,-0.14469,-0.016686,0.25761,-0.018865,-0.36752,-0.0052581,-0.018865,0.10814,-0.12408,-0.14469,-0.36752,-0.12408,0.19034
0.69107,0.60965,0.66397,-0.24513,0.60965,0.68104,0.69613,-0.47434,0.66397,0.69613,0.68711,-0.40597,-0.24513,-0.47434,-0.40597,0.16593
0.029031,0.0057262,-0.11387,-0.033571,0.0057262,0.11888,-0.22732,0.0072122,-0.11387,-0.22732,1.6377,-0.54523,-0.033571,0.0072122,-0.54523,0.17191
0.72297,0.78872,0.73081,-0.57873,0.78872,0.88693,0.83974,-0.49869,0.73081,0.83974,0.69792,-0.47502,-0.57873,-0.49869,-0.47502,0.0089891
-0.18898,-0.047286,-0.18882,-0.21637,-0.047286,0.45634,0.41181,0.35,-0.18882,0.41181,0.33197,0.17408,-0.21637,0.35,0.17408,0.17408
-0.06456,-0.06456,-0.06456,-0.06456,-0.06456,0.47565,0.72904,-0.3126,-0.06456,0.72904,1.2033,-0.54003,-0.06456,-0.3126,-0.54003,0.053157
0.61224,0.24438,-0.17933,-0.42891,0.24438,0.24123,-0.11908,-0.3659,-0.17933,-0.11908,0.072595,-0.061965,-0.42891,-0.3659,-0.061965,0.42526
0.95933,0.95933,0.95933,-0.72446,0.95933,0.95933,0.95933,-0.72446,0.95933,0.95933,0.95933,-0.72446,-0.72446,-0.72446,-0.72446,0.4306
0.638,0.51465,-0.74447,-0.80533,0.51465,0.60011,-0.64762,-0.73475,-0.74447,-0.64762,-0.26945,-0.16063,-0.80533,-0.73475,-0.16063,0.067294
0.96053,-0.37601,-0.71756,-0.6908,-0.37601,-0.051057,-0.082267,-0.083872,-0.71756,-0.082267,0.071215,0.062315,-0.6908,-0.083872,0.062315,0.066563
0.21158,0.19266,-1.3702,-1.3902,0.19266,-0.030296,-1.1805,-1.1899,-1.3702,-1.1805,-0.51387,-0.55131,-1.3902,-1.1899,-0.55131,-0.55164
0.0004034,-0.28487,-0.84348,-0.62073,-0.28487,-0.4364,-0.68039,-0.51944,-0.84348,-0.68039,0.21976,0.24658,-0.62073,-0.51944,0.24658,0.52846
0.64969,0.26001,-0.69447,-0.66644,0.26001,0.013629,-0.81376,-0.74904,-0.69447,-0.81376,-0.013379,-0.014868,-0.66644,-0.74904,-0.014868,0.032593
0.48819,-0.018882,-1.0794,-1.2016,-0.018882,0.036096,-1.0051,-1.125,-1.0794,-1.0051,-0.61093,-0.32542,-1.2016,-1.125,-0.32542,0.033996
0.24005,-0.33957,0.29779,0.022815,-0.33957,0.24005,-0.33957,-0.012527,0.29779,-0.33957,0.49968,0.038453,0.022815,-0.012527,0.038453,-0.0014184
1.3402,-0.54295,-0.74293,-0.72716,-0.54295,-0.083608,-0.060484,-0.048085,-0.74293,-0.060484,0.0030637,0.0077732,-0.72716,-0.048085,0.0077732,0.037023
0.62495,-0.24385,-1.0564,-1.1565,-0.24385,-0.497,-0.73784,-0.84541,-1.0564,-0.73784,-0.055892,-0.11309,-1.1565,-0.84541,-0.11309,-0.11425
0.045256,-0.006784,0.092418,-0.054239,-0.006784,0.40369,0.24386,-0.38942,0.092418,0.24386,0.44037,-0.24954,-0.054239,-0.38942,-0.24954,0.19893
0.55476,-0.34196,-0.6992,-0.68715,-0.34196,-0.23155,-0.19895,-0.18529,-0.6992,-0.19895,0.14359,0.13949,-0.68715,-0.18529,0.13949,0.16336
0.34297,0.10426,-0.69021,-0.8749,0.10426,0.13501,-0.63228,-0.79982,-0.69021,-0.63228,-0.40956,-0.3099,-0.8749,-0.79982,-0.3099,-0.064611
0.58177,0.28206,-0.31699,-0.017646,0.28206,0.28206,-0.31735,-0.017646,-0.31699,-0.31735,0.22134,0.0070206,-0.017646,-0.017646,0.0070206,-0.041744
1.0297,-0.84889,-0.91123,-0.91123,-0.84889,-0.011346,0.034402,0.034402,-0.91123,0.034402,0.084331,0.084331,-0.91123,0.034402,0.084331,0.084331
1.6562,-0.46832,-0.56552,-0.53703,-0.46832,-0.056256,-0.033889,-0.0089634,-0.56552,-0.033889,0.013778,0.029916,-0.53703,-0.0089634,0.029916,0.067122
1.2274,-0.36605,-0.6824,-0.60624,-0.36605,0.015933,-0.065751,-0.020458,-0.6824,-0.065751,-0.028943,0.024601,-0.60624,-0.020458,0.024601,0.07787
0.55183,0.24243,0.53792,-0.55403,0.24243,0.17739,0.19698,-0.5087,0.53792,0.19698,0.46152,-0.58782,-0.55403,-0.5087,-0.58782,0.2981
0.56569,0.51711,0.35326,0.1912,0.51711,0.43366,0.26989,0.21695,0.35326,0.26989,0.19804,-0.015586,0.1912,0.21695,-0.015586,-0.015586
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.3394,-0.78598,-1.1061,-1.1061,-0.78598,-0.19664,-0.068189,-0.068189,-1.1061,-0.068189,0.17493,0.17493,-1.1061,-0.068189,0.17493,0.17493
0.24158,-0.2691,-0.31547,-0.2691,-0.2691,0.23678,0.20036,0.24343,-0.31547,0.20036,0.24158,0.20609,-0.2691,0.24343,0.20609,0.2787
1.2083,-0.42595,-0.65716,-0.66311,-0.42595,-0.14753,-0.12392,-0.11451,-0.65716,-0.12392,0.046084,0.032843,-0.66311,-0.11451,0.032843,0.071422
0.69107,0.60965,0.66397,-0.24513,0.60965,0.68104,0.69613,-0.47434,0.66397,0.69613,0.68711,-0.40597,-0.24513,-0.47434,-0.40597,0.16593
0.63271,0.14513,-0.66819,-0.72086,0.14513,0.052806,-0.35644,-0.37926,-0.66819,-0.35644,0.17667,0.067284,-0.72086,-0.37926,0.067284,0.19673
1.0627,-0.84458,-0.96966,-0.96966,-0.84458,-0.11108,-0.012815,-0.012815,-0.96966,-0.012815,0.1282,0.1282,-0.96966,-0.012815,0.1282,0.1282
2.9411,-1.5017,-1.5493,-1.3571,-1.5017,-0.11791,-0.15868,0.034092,-1.5493,-0.15868,-0.21212,0.025666,-1.3571,0.034092,0.025666,0.23681
-0.011267,-0.043216,-0.042431,-0.033846,-0.043216,0.11862,0.060476,-0.20424,-0.042431,0.060476,0.010276,-0.10797,-0.033846,-0.20424,-0.10797,0.14934
0.61339,-0.3211,0.31482,-0.5218,-0.3211,0.24778,-0.2365,0.17777,0.31482,-0.2365,0.19947,-0.16802,-0.5218,0.17777,-0.16802,0.065612
0.15024,-0.21016,0.2271,-0.2176,-0.21016,0.13775,-0.21408,0.10939,0.2271,-0.21408,1.6692,-0.81093,-0.2176,0.10939,-0.81093,0.22351
0.82488,-0.28042,-0.65446,-0.62676,-0.28042,-0.15081,-0.17,-0.14186,-0.65446,-0.17,0.068802,0.077668,-0.62676,-0.14186,0.077668,0.11144
0.023953,-0.14983,-0.94805,-0.91406,-0.14983,-0.18074,-1.0543,-0.9866,-0.94805,-1.0543,0.033563,-0.0017989,-0.91406,-0.9866,-0.0017989,0.12728
0.57009,0.43862,-0.63742,-0.81665,0.43862,0.3784,-0.74836,-0.96908,-0.63742,-0.74836,-0.11489,-0.095501,-0.81665,-0.96908,-0.095501,-0.07336
0.95933,0.95933,0.95933,-0.72446,0.95933,0.95933,0.95933,-0.72446,0.95933,0.95933,0.95933,-0.72446,-0.72446,-0.72446,-0.72446,0.4306
0.28669,-0.30285,-0.4402,0.24379,-0.30285,0.33439,0.32335,-0.26938,-0.4402,0.32335,0.48648,-0.22336,0.24379,-0.26938,-0.22336,-0.0005102
1.4076,-0.50311,-0.59455,-0.62985,-0.50311,-0.17496,-0.038467,-0.099965,-0.59455,-0.038467,0.072901,0.042835,-0.62985,-0.099965,0.042835,0.06628
0.84572,-0.30301,-0.65054,-0.64906,-0.30301,-0.19732,-0.17348,-0.16691,-0.65054,-0.17348,0.11225,0.10986,-0.64906,-0.16691,0.10986,0.1321
0.72355,0.51813,0.60611,-0.38184,0.51813,0.57451,0.33471,-0.35195,0.60611,0.33471,0.3232,-0.39507,-0.38184,-0.35195,-0.39507,0.28085
1.0914,-0.41972,-0.75308,-0.75717,-0.41972,-0.091542,-0.11659,-0.123,-0.75308,-0.11659,0.038,0.021977,-0.75717,-0.123,0.021977,-0.0030769
0.29006,-0.015056,0.056202,-0.12643,-0.015056,0.012784,-0.035902,0.0091566,0.056202,-0.035902,0.09152,-0.058504,-0.12643,0.0091566,-0.058504,0.14361
0.24205,-0.030736,-1.0261,-1.0005,-0.030736,-0.12207,-0.69144,-0.66314,-1.0261,-0.69144,0.073578,0.0075138,-1.0005,-0.66314,0.0075138,0.15427
0.24411,0.24411,0.24411,0.20481,0.24411,0.24411,0.24411,0.20481,0.24411,0.24411,0.24411,0.20481,0.20481,0.20481,0.20481,0.17292
0.57358,-0.59201,-0.70142,-0.70857,-0.59201,-0.078942,-0.013901,-0.037955,-0.70142,-0.013901,0.094184,0.076813,-0.70857,-0.037955,0.076813,0.090185
1.2919,-0.63546,-0.73371,-0.68498,-0.63546,-0.057597,-0.042234,0.0095069,-0.73371,-0.042234,-0.0043522,0.04798,-0.68498,0.0095069,0.04798,0.080396
1.3584,0.075145,-0.6686,-0.6794,0.075145,-0.19392,-0.34636,-0.36733,-0.6686,-0.34636,0.033477,-0.025007,-0.6794,-0.36733,-0.025007,0.0020149
0.52239,-0.00064148,-0.0083381,-0.48257,-0.00064148,-0.0087842,-0.00064148,-0.026646,-0.0083381,-0.00064148,0.26901,-0.52018,-0.48257,-0.026646,-0.52018,0.26221
0.59325,0.69484,0.80058,-0.51829,0.69484,0.73554,0.86589,-0.5506,0.80058,0.86589,0.87431,-0.72135,-0.51829,-0.5506,-0.72135,0.36516
0.38539,-0.027226,0.53217,-0.62165,-0.027226,-0.11869,-0.06538,-0.14657,0.53217,-0.06538,1.5009,-0.6538,-0.62165,-0.14657,-0.6538,0.57951
0.95933,0.95933,0.95933,-0.72446,0.95933,0.95933,0.95933,-0.72446,0.95933,0.95933,0.95933,-0.72446,-0.72446,-0.72446,-0.72446,0.4306
1.235,0.973,0.47275,-0.67553,0.973,0.74674,0.40856,-0.70629,0.47275,0.40856,0.25146,-0.59599,-0.67553,-0.70629,-0.59599,0.46369
0.27738,0.073269,-0.69143,-0.79192,0.073269,0.024222,-0.73581,-0.88494,-0.69143,-0.73581,-0.21524,-0.15041,-0.79192,-0.88494,-0.15041,0.0022976
0.25712,-0.41142,-0.13512,-0.41575,-0.41142,0.90402,0.63863,0.3927,-0.13512,0.63863,0.42462,0.14773,-0.41575,0.3927,0.14773,0.14255
-0.098158,-0.15634,-0.60074,-0.72209,-0.15634,-0.087314,-0.52342,-0.62297,-0.60074,-0.52342,-0.0047264,0.044099,-0.72209,-0.62297,0.044099,0.21913
0.98151,-0.33377,-0.36896,-0.0099675,-0.33377,0.1112,0.044467,0.037967,-0.36896,0.044467,0.024187,0.053152,-0.0099675,0.037967,0.053152,-0.0068735
0.021728,0.073735,-0.016512,-0.044947,0.073735,1.4636,0.018103,-0.50891,-0.016512,0.018103,-0.048951,-0.083715,-0.044947,-0.50891,-0.083715,0.15338
1.1174,-0.38483,-0.61551,-0.64627,-0.38483,-0.083758,-0.043328,-0.085807,-0.61551,-0.043328,0.0995,0.056618,-0.64627,-0.085807,0.056618,0.029167
0.59324,0.10811,-0.70179,-0.68212,0.10811,-0.07645,-0.56236,-0.59627,-0.70179,-0.56236,0.15071,0.067114,-0.68212,-0.59627,0.067114,0.1548
0.2447,0.14609,-0.60571,-0.9414,0.14609,0.30514,-0.54582,-0.84986,-0.60571,-0.54582,-0.23625,-0.24744,-0.9414,-0.84986,-0.24744,-0.0073505
0.24411,0.24411,0.24411,0.20481,0.24411,0.24411,0.24411,0.20481,0.24411,0.24411,0.24411,0.20481,0.20481,0.20481,0.20481,0.17292
0.094624,-0.069256,-0.076845,0.16834,-0.069256,-0.14915,0.0061373,-0.086826,-0.076845,0.0061373,0.29695,-0.32388,0.16834,-0.086826,-0.32388,0.47854
